ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²)
-1.9154,8.327,4.8602
-1.4509,7.9727,4.9368
-1.4509,7.9727,4.9368
-2.1452,8.3558,4.9225
-1.3024,8.26,5.1571
-1.3024,8.26,5.1571
-1.7717,8.2696,5.1332
-1.7717,8.2696,5.1332
-1.7717,8.2696,5.1332
-0.656,7.6471,4.9225
-1.2306,8.1259,4.4915
-1.2306,8.1259,4.4915
-2.1644,8.5665,4.6017
-2.1644,8.5665,4.6017
-1.8387,8.4851,4.4053
-1.5467,8.2887,4.3287
-1.5467,8.2887,4.3287
-1.6807,8.2313,4.4197
-1.6807,8.2313,4.4197
-1.5419,8.2217,4.3
-1.5419,8.2217,4.3
-1.3408,8.351,4.2713
-1.3408,8.351,4.2713
-1.5227,8.169,4.5011
-1.5227,8.169,4.5011
-1.5323,8.1977,4.1899
-1.5323,8.1977,4.1899
-1.3408,8.4036,4.5538
-1.5419,8.1451,4.8411
-1.5419,8.1451,4.8411
-1.4078,8.3606,4.6974
-1.4078,8.3606,4.6974
-1.3551,8.5042,4.8937
-1.3551,8.5042,4.8937
-2.2218,8.1451,5.2289
-2.2218,8.1451,5.2289
-1.5754,8.1116,5.1954
-1.5754,8.1116,5.1954
-1.8052,8.5042,5.3008
-1.8052,8.5042,5.3008
-1.8627,8.3079,5.2864
-1.7717,8.2361,5.3008
-1.7717,8.2361,5.3008
-1.4653,8.4851,5.0182
-1.4653,8.4851,5.0182
-1.9106,8.1403,4.4676
-1.9106,8.1403,4.4676
-1.9968,8.3031,4.0797
-0.9912,8.3749,4.391
-0.9912,8.3749,4.391
-1.4844,8.351,5.2577
-1.4844,8.351,5.2577
-1.4844,8.351,5.2577
-1.1205,8.2504,5.8275
-1.1205,8.2504,5.8275
-2.3894,8.4324,5.5929
-1.0199,8.2313,4.6926
-1.0199,8.2313,4.6926
-1.0199,8.2313,4.6926
-1.0391,8.5425,4.3862
-1.8866,8.3175,5.2672
-1.8866,8.3175,5.2672
-1.1684,8.2839,5.4348
-1.1684,8.2839,5.4348
-1.0104,8.4803,5.363
-1.0104,8.4803,5.363
-1.336,8.667,5.0422
-1.336,8.667,5.0422
-1.1732,8.2456,5.6599
-1.1732,8.2456,5.6599
-1.5467,7.829,5.8897
-1.5467,7.829,5.8897
-0.4788,8.3222,5.4923
-0.4788,8.3222,5.4923
-0.3974,8.4563,5.1667
-0.3974,8.4563,5.1667
-1.0822,7.8865,5.2912
-0.6129,8.1259,5.2146
-0.6129,8.1259,5.2146
-0.6129,8.1259,5.2146
-1.3551,8.5234,5.5498
-1.4461,8.0158,5.7126
-1.4461,8.0158,5.7126
-0.4884,7.8721,5.3247
-0.4884,7.8721,5.3247
-0.5219,8.193,4.6112
-0.5219,8.193,4.6112
-0.6847,8.2696,4.2665
-0.9577,8.2648,4.6064
-0.9577,8.2648,4.6064
-0.9577,8.2648,4.6064
-0.5842,8.5281,4.8842
-0.5842,8.5281,4.8842
-0.9337,8.7436,4.8267
-0.6608,8.2791,4.8937
-0.9673,8.1642,4.8363
-0.9673,8.1642,4.8363
-1.1779,8.2121,4.4197
-1.2163,8.691,4.0031
-1.2163,8.691,4.0031
-0.6129,8.351,4.2138
-0.6129,8.351,4.2138
-0.6943,8.4803,4.5729
-0.6943,8.4803,4.5729
-0.2346,8.9878,4.9799
-0.2346,8.9878,4.9799
-0.6608,8.7293,5.3965
-0.6608,8.7293,5.3965
-0.8667,8.1882,5.8323
-0.5602,8.8059,5.6647
-0.5602,8.8059,5.6647
-0.9194,8.3606,5.1427
-0.9194,8.3606,5.1427
-0.838,8.5569,5.047
-0.838,8.5569,5.047
-0.7087,8.6814,4.7549
-0.7087,8.6814,4.7549
-0.4884,8.418,4.9512
-0.7278,8.1163,5.0374
-0.7278,8.1163,5.0374
-0.2011,8.7867,4.707
-0.4166,8.0445,4.707
-0.4166,8.0445,4.707
-0.4166,8.0445,4.707
-0.1628,8.4324,4.3383
-0.3543,8.8921,3.4429
-0.3543,8.8921,3.4429
-0.7087,8.4898,3.0981
-0.7087,8.4898,3.0981
-0.7087,8.4898,3.0981
-0.4932,8.102,3.9121
-1.0534,8.9783,3.3854
-0.8667,8.9208,3.3854
-0.6369,9.1937,4.2904
-0.6369,9.1937,4.2904
-0.7805,9.2225,4.7309
-0.7805,9.2225,4.7309
-0.7805,9.2225,4.7309
-0.7805,9.2225,4.7309
-0.3352,8.3701,4.9656
-0.4405,8.193,3.8403
-0.4405,8.193,3.8403
-0.6225,8.9256,4.3144
-0.6225,8.9256,4.3144
-1.221,8.7532,5.114
-0.8715,8.5808,5.6264
-0.8619,8.5042,5.8227
-0.8619,8.5042,5.8227
-0.3496,8.3558,5.6647
-0.3496,8.3558,5.6647
-0.656,8.5952,4.6878
-1.1732,8.0924,4.5203
-1.1732,8.0924,4.5203
-1.1732,8.0924,4.5203
-0.4214,8.3318,4.1085
-0.4501,8.825,4.0318
-0.4501,8.825,4.0318
-0.7757,8.8681,4.1899
-0.7757,8.8681,4.1899
-1.1923,8.2839,4.6304
-1.1923,8.2839,4.6304
-1.0918,8.3318,4.7214
-1.0918,8.3318,4.7214
-0.3639,8.9064,4.4772
-0.3639,8.9064,4.4772
-0.7326,8.7149,4.3766
-0.7326,8.7149,4.3766
-0.7566,8.1307,4.6256
-0.7566,8.1307,4.6256
-0.7566,8.1307,4.6256
-0.1197,7.9918,4.8459
-0.3687,8.4803,4.8602
-0.3687,8.4803,4.8602
0.1963,8.1834,5.2241
-0.5459,8.4611,5.4444
-0.5459,8.4611,5.4444
-0.7087,9.1267,5.6072
-0.7087,9.1267,5.6072
-1.0822,8.7676,5.5689
-1.1396,9.2751,4.7262
-1.6472,8.5377,4.6017
-1.6472,8.5377,4.6017
-1.6472,8.5377,4.6017
-1.7095,8.7628,4.4101
-0.8906,8.6574,4.1515
-0.8906,8.6574,4.1515
-0.091,8.4228,4.0079
-0.091,8.4228,4.0079
-0.6943,8.3366,4.1515
-0.6943,8.3366,4.1515
-1.0726,8.1451,4.4197
-1.0726,8.1451,4.4197
-0.6416,8.7484,4.9273
-0.6416,8.7484,4.9273
-0.4741,8.7053,5.1763
-0.4741,8.7053,5.1763
-0.4741,8.7053,5.1763
-0.249,8.3606,4.7501
-0.9481,7.9248,4.0654
-0.9481,7.9248,4.0654
-0.7566,8.6479,3.7302
-0.7566,8.6479,3.7302
-0.7566,8.6479,3.7302
-0.2921,8.6718,3.4764
-0.2921,8.6718,3.4764
-0.5267,8.7436,4.1659
-0.5267,8.7436,4.1659
-1.4892,8.2696,4.8315
-0.9481,8.5473,4.6543
-0.9481,8.5473,4.6543
-0.6177,7.9296,4.7166
-0.6177,7.9296,4.7166
-0.5938,8.0445,3.9696
-0.5507,8.1307,3.2609
-0.5507,8.1307,3.2609
-1.3264,7.7381,3.1556
-1.3264,7.7381,3.1556
-2.5331,8.7867,3.2609
-1.8435,8.5186,3.8499
-1.8435,8.5186,3.8499
-2.2314,8.5904,4.7022
-2.2314,8.5904,4.7022
-2.3032,9.1506,4.5586
-2.3032,9.1506,4.5586
-2.375,9.1219,3.9361
-2.375,9.1219,3.9361
-3.2034,9.0788,3.553
-3.2034,9.0788,3.553
-3.4524,9.3087,2.9113
-3.4524,9.3087,2.9113
-2.7629,8.9878,3.2848
-2.7629,8.9878,3.2848
-2.8347,9.0549,3.7685
-2.8491,8.5952,3.8164
-2.8491,8.5952,3.8164
-2.1596,9.074,4.2377
-2.1596,9.074,4.2377
-2.375,8.9352,4.0701
-2.375,8.9352,4.0701
-2.5043,8.6479,4.0223
-2.5666,9.0214,3.5769
-2.5666,9.0214,3.5769
-2.964,8.916,3.2274
-2.964,8.916,3.2274
-2.6719,8.8633,3.5386
-2.5331,9.2847,3.8738
-2.5331,9.2847,3.8738
-2.9113,8.9112,3.9121
-2.9113,8.9112,3.9121
-2.8156,8.4132,3.7541
-2.8156,8.4132,3.7541
-2.6288,8.6239,3.2417
-2.6288,8.6239,3.2417
-2.6288,8.6239,3.2417
-2.7485,8.916,3.2896
-2.7485,8.916,3.2896
-1.7813,7.8913,3.5769
-1.7813,7.8913,3.5769
-3.62,8.5425,3.1077
-3.62,8.5425,3.1077
-3.6966,9.1842,2.9975
-3.7254,9.0453,3.0071
-3.7254,9.0453,3.0071
-3.1508,8.1547,3.7541
-3.1508,8.1547,3.7541
-3.4716,8.9447,2.8204
-3.4716,8.9447,2.8204
-3.395,9.1315,2.5187
-3.395,9.1315,2.5187
-4.1372,8.9543,2.241
-4.1372,8.9543,2.241
-4.2377,8.4515,3.1364
-4.2377,8.4515,3.1364
-3.1077,8.6335,3.9409
-3.1077,8.6335,3.9409
-3.0694,9.0836,3.9744
-3.1795,8.3462,4.1085
-3.1795,8.3462,4.1085
-3.3232,8.9256,3.6727
-3.7206,8.078,3.6248
-3.7206,8.078,3.6248
-3.0933,8.4132,3.2322
-3.0933,8.4132,3.2322
-2.8922,8.8538,2.8587
-2.8922,8.8538,2.8587
-3.5434,8.327,3.5195
-3.5434,8.327,3.5195
-2.8539,7.9679,3.9935
-2.5953,8.7436,3.802
-2.5953,8.7436,3.802
-3.1843,8.0732,3.3998
-2.5139,8.576,3.4764
-2.5139,8.576,3.4764
-2.8922,8.8059,2.6576
-2.8922,8.8059,2.6576
-3.9648,7.8673,2.8156
-3.2034,8.7484,3.1268
-3.2034,8.7484,3.1268
-3.0837,8.6862,3.2178
-3.0837,8.6862,3.2178
-3.4141,7.9823,3.5243
-3.4141,7.9823,3.5243
-3.5482,8.3606,2.8395
-3.2034,8.3414,2.6671
-3.2034,8.3414,2.6671
-4.5203,8.1307,1.8531
-4.5203,8.1307,1.8531
-3.8355,9.1602,3.9313
-3.8355,9.1602,3.9313
-3.5291,9.6199,5.6312
-3.5291,9.6199,5.6312
-3.5291,9.6199,5.6312
-3.8642,8.7724,4.2856
-2.9736,8.4467,2.7869
-2.9736,8.4467,2.7869
-2.5762,9.0166,1.743
-2.5762,9.0166,1.743
-3.8259,8.5665,1.4461
-3.4141,8.6622,2.8299
-3.4141,8.6622,2.8299
-3.4141,8.6622,2.8299
-3.7685,9.2799,1.5514
-3.7685,9.2799,1.5514
-3.8403,9.0549,1.6855
-3.8403,9.0549,1.6855
-1.2689,7.513,4.8076
-1.2689,7.513,4.8076
-1.6712,6.7564,7.039
-1.6712,6.7564,7.039
-1.2977,7.6184,7.944
-1.2977,7.6184,7.944
-1.2929,8.0302,8.7149
-1.2929,8.0302,8.7149
-2.4612,7.8482,7.2496
-2.4612,7.8482,7.2496
-2.0063,7.7716,4.7597
-2.3607,8.327,4.209
-2.7438,7.9487,4.0749
-2.7438,7.9487,4.0749
-2.4708,8.4563,4.1037
-2.4708,8.4563,4.1037
-2.0925,8.5617,4.1994
-2.0925,8.5617,4.1994
-2.6815,7.5034,4.4341
-2.6815,7.5034,4.4341
-2.2936,8.1738,4.458
-2.2936,8.1738,4.458
-2.4517,8.6622,3.984
-2.4517,8.6622,3.984
-2.7054,8.169,3.2609
-2.7054,8.169,3.2609
-2.5283,8.1068,3.2753
-2.6432,8.5186,3.3471
-2.6432,8.5186,3.3471
-3.3806,8.1116,3.6057
-3.3806,8.1116,3.6057
-2.6671,8.2025,4.3239
-2.6671,8.2025,4.3239
-3.462,7.9823,4.6735
-3.462,7.9823,4.6735
-2.5091,8.6957,4.5969
-2.5091,8.6957,4.5969
-2.9544,8.7628,4.4915
-2.9544,8.7628,4.4915
-3.3758,7.9823,4.6017
-3.3758,7.9823,4.6017
-2.4469,8.0158,4.3766
-2.4469,8.0158,4.3766
-2.6432,8.4324,4.1276
-2.6432,8.4324,4.1276
-3.2753,7.6854,4.1755
-2.1452,8.2791,4.4436
-2.1452,8.2791,4.4436
-2.6959,8.1834,4.1946
-2.6959,8.1834,4.1946
-3.5769,7.8099,4.4293
-2.0686,8.5712,4.707
-2.0686,8.5712,4.707
-2.0686,8.5712,4.707
-2.4469,8.5856,4.549
-2.4469,8.5856,4.549
-3.1891,8.0924,4.3431
-3.1891,8.0924,4.3431
-2.7773,8.0637,4.0749
-2.7773,8.0637,4.0749
-2.8347,8.1307,3.8882
-2.8347,8.1307,3.8882
-2.1404,8.8969,3.869
-2.1404,8.8969,3.869
-2.7725,8.3127,4.2665
-2.6336,8.3893,4.4628
-2.6336,8.3893,4.4628
-2.4756,8.576,4.2377
-2.4756,8.576,4.2377
-2.5809,7.8003,4.3335
-2.3176,8.6,4.1037
-2.3176,8.6,4.1037
-2.5857,8.1738,3.5386
-2.5857,8.1738,3.5386
-3.3615,8.2696,4.0127
-3.3615,8.2696,4.0127
-3.6009,8.1355,4.5825
-3.4572,8.2983,4.4005
-3.4572,8.2983,4.4005
-2.9305,8.1451,4.3431
-2.9305,8.1451,4.3431
-3.6679,8.7388,4.4149
-3.6679,8.7388,4.4149
-2.5905,9.3374,4.6926
-2.5905,9.3374,4.6926
-2.3655,7.92,3.8307
-2.3655,7.92,3.8307
-4.0845,8.0876,2.5857
-4.0845,8.0876,2.5857
-3.5099,8.9926,2.8635
-3.5099,8.9926,2.8635
-3.2848,9.2703,2.8299
-3.2848,9.2703,2.8299
-3.371,8.078,4.209
-3.371,8.078,4.209
-2.1739,8.6,3.8978
-2.1739,8.6,3.8978
-2.8204,9.414,1.4317
-2.8204,9.414,1.4317
-3.1603,9.5912,-0.6895
-3.1603,9.5912,-0.6895
-3.7972,9.007,2.1644
-3.7972,9.007,2.1644
-3.8978,9.0644,3.6823
-3.8978,9.0644,3.6823
-2.8299,9.6822,2.8108
-2.8299,9.6822,2.8108
-2.9449,9.2751,1.3216
-2.9449,9.2751,1.3216
-3.371,9.3661,1.9728
-2.5714,9.3901,2.0494
-2.5714,9.3901,2.0494
-2.5714,9.3901,2.0494
-2.8778,9.4044,0.9098
-2.8778,9.4044,0.9098
-3.2226,9.5912,1.2019
-3.2226,9.5912,1.2019
-2.241,8.2983,1.5275
-2.241,8.2983,1.5275
-2.739,8.3749,1.2546
-2.739,8.3749,1.2546
-2.1979,9.2991,1.6855
-2.1979,9.2991,1.6855
-2.624,8.3893,3.3519
-2.624,8.3893,3.3519
-2.1308,7.8482,5.2002
-2.1308,7.8482,5.2002
-1.3312,7.829,6.5314
-1.3312,7.829,6.5314
-1.8962,8.0254,6.11
-1.8962,8.0254,6.11
-1.8866,7.8961,5.8083
-1.8866,7.8961,5.8083
-2.557,8.0541,6.7756
-2.557,8.0541,6.7756
-2.6671,7.8721,6.4356
-2.6671,7.8721,6.4356
-2.0399,8.2648,5.4636
-2.0399,8.2648,5.4636
-2.7007,8.4324,4.7357
-2.7007,8.4324,4.7357
-2.7246,8.1786,4.5059
-2.7246,8.1786,4.5059
-2.4229,7.9535,4.5442
-2.4229,7.9535,4.5442
-2.7677,8.0445,4.2713
-2.7677,8.0445,4.2713
-1.8387,8.3558,4.0175
-1.8387,8.3558,4.0175
-2.2505,7.9583,4.1228
-2.2505,7.9583,4.1228
-1.9632,7.6375,4.6017
-1.9632,7.6375,4.6017
-1.9345,7.9631,4.5346
-1.9345,7.9631,4.5346
-2.5953,8.2504,4.5873
-2.5953,8.2504,4.5873
-2.3511,8.2408,4.9368
-2.3511,8.2408,4.9368
-2.3176,8.1307,4.9321
-2.3176,8.1307,4.9321
-2.8826,7.7189,4.8171
-2.8826,7.7189,4.8171
-2.6576,8.102,4.5873
-2.6576,8.102,4.5873
-2.399,7.8817,4.8219
-2.2649,8.2408,4.2665
-2.2649,8.2408,4.2665
-2.2649,8.2408,4.2665
-2.1452,8.4276,4.0079
-2.1452,8.4276,4.0079
-2.9688,8.2025,4.0893
-2.9688,8.2025,4.0893
-2.9209,8.0302,5.1188
-2.9209,8.0302,5.1188
-1.9632,8.3845,5.114
-1.9632,8.3845,5.114
-2.4277,8.3749,4.4628
-2.4277,8.3749,4.4628
-2.49,8.4084,3.9409
-2.49,8.4084,3.9409
-3.0742,8.2552,4.5825
-3.0742,8.2552,4.5825
-2.4181,8.0206,5.2529
-2.4181,8.0206,5.2529
-1.8818,8.3845,4.9847
-1.8818,8.3845,4.9847
-2.7869,8.3893,4.4197
-2.7869,8.3893,4.4197
-2.8491,8.2025,4.1946
-2.8491,8.2025,4.1946
-2.4995,8.1451,4.6352
-2.4995,8.1451,4.6352
-2.2793,8.1738,5.0087
-2.2793,8.1738,5.0087
-2.1596,8.3941,4.5586
-2.4804,8.1499,4.5825
-2.4804,8.1499,4.5825
-2.0877,8.4132,4.2186
-2.715,8.0637,4.4484
-2.715,8.0637,4.4484
-2.1308,8.0972,4.7022
-2.1308,8.0972,4.7022
-2.1548,8.3366,4.5633
-2.1548,8.3366,4.5633
-2.4756,8.2648,4.6352
-1.8866,8.3414,4.8171
-1.8866,8.3414,4.8171
-2.3415,8.4132,4.8602
-2.3415,8.4132,4.8602
-2.9305,8.1451,4.6017
-1.9154,8.3175,4.4484
-1.9154,8.3175,4.4484
-2.466,8.3414,4.2808
-2.466,8.3414,4.2808
-3.0119,8.1211,4.6017
-3.0119,8.1211,4.6017
-2.4804,7.9248,4.7262
-2.4804,7.9248,4.7262
-1.7238,8.3701,4.6064
-1.7238,8.3701,4.6064
-2.8252,8.0254,4.7453
-2.0542,8.1642,4.5921
-2.0542,8.1642,4.5921
-2.0542,8.1642,4.5921
-1.9154,8.5042,4.4245
-1.9154,8.5042,4.4245
-2.8252,8.2408,4.8028
-1.9058,8.2791,4.9177
-1.9058,8.2791,4.9177
-2.0973,8.4324,4.6783
-2.0973,8.4324,4.6783
-2.9401,8.2983,4.391
-2.9401,8.2983,4.391
-2.988,7.9679,4.3622
-2.988,7.9679,4.3622
-1.992,8.2552,4.4532
-2.9305,8.1977,4.4341
-2.9305,8.1977,4.4341
-2.4038,8.1499,4.8698
-2.4038,8.1499,4.8698
-1.8866,8.4898,4.7022
-1.8866,8.4898,4.7022
-2.217,8.3941,4.525
-2.217,8.3941,4.525
-3.0167,8.26,4.7357
-3.0167,8.26,4.7357
-2.5762,8.2025,4.7214
-2.5762,8.2025,4.7214
-1.9537,8.2887,4.5586
-1.9537,8.2887,4.5586
-1.9154,8.4228,4.2617
-1.9154,8.4228,4.2617
-2.8874,8.1642,4.5873
-2.8874,8.1642,4.5873
-2.7869,8.169,5.1427
-2.7869,8.169,5.1427
-2.1165,8.2887,4.9512
-2.1165,8.2887,4.9512
-1.834,8.4898,4.2713
-1.834,8.4898,4.2713
-2.6336,8.418,4.1659
-2.6336,8.418,4.1659
-2.7485,8.2839,4.3862
-2.7485,8.2839,4.3862
-2.1021,8.0541,4.8554
-2.1021,8.0541,4.8554
-1.9058,8.5425,4.7693
-1.9058,8.5425,4.7693
-2.5331,8.2935,4.3622
-2.5331,8.2935,4.3622
-2.3703,8.2456,4.0654
-2.3703,8.2456,4.0654
-2.6193,8.0924,4.5873
-3.0119,8.2217,4.4341
-3.0119,8.2217,4.4341
-2.2697,8.1499,4.5203
-2.2697,8.1499,4.5203
-1.8962,8.3653,4.5203
-1.8962,8.3653,4.5203
-2.0925,8.4372,4.865
-2.0925,8.4372,4.865
-2.7725,8.3462,4.5011
-2.7725,8.3462,4.5011
-2.9449,8.1116,4.5346
-2.9449,8.1116,4.5346
-2.9449,8.1116,4.5346
-1.968,8.2361,4.6064
-1.561,8.5665,4.2138
-1.561,8.5665,4.2138
-1.561,8.5665,4.2138
-2.7725,8.3606,3.7781
-2.7725,8.3606,3.7781
-2.6624,8.169,4.0079
-2.6624,8.169,4.0079
-2.0734,7.9535,4.64
-2.0734,7.9535,4.64
-2.0542,8.4659,4.8602
-2.0542,8.4659,4.8602
-2.4421,8.4851,4.5633
-2.4421,8.4851,4.5633
-2.8299,8.0828,4.2952
-2.1021,8.3558,4.2186
-2.1021,8.3558,4.2186
-2.3415,8.3558,4.3766
-2.3415,8.3558,4.3766
-2.6432,7.853,4.956
-2.6432,7.853,4.956
-2.0446,8.078,5.3008
-2.0446,8.078,5.3008
-1.6807,8.4851,5.4205
-1.6807,8.4851,5.4205
-2.5426,8.0972,5.2337
-2.5426,8.0972,5.2337
-2.2601,8.1116,5.1523
-2.2601,8.1116,5.1523
-2.4948,7.9152,5.2625
-2.4948,7.9152,5.2625
-1.9393,8.193,5.0326
-1.9393,8.193,5.0326
-2.4421,8.3462,4.9943
-2.4421,8.3462,4.9943
-2.8299,7.8721,5.0709
-2.8299,7.8721,5.0709
-2.3128,7.9152,4.9081
-2.3128,7.9152,4.9081
-2.1644,8.2935,4.956
-2.1644,8.2935,4.956
-2.5618,8.1355,4.9321
-2.5618,8.1355,4.9321
-2.4804,8.1499,4.8363
-2.4804,8.1499,4.8363
-2.4804,8.1499,4.8363
-2.8395,7.8578,4.8123
-2.2266,8.1834,4.7022
-2.2266,8.1834,4.7022
-2.3032,8.442,4.5681
-2.3032,8.442,4.5681
-3.1316,7.9392,4.774
-3.1316,7.9392,4.774
-2.4277,8.0972,5.1475
-2.4277,8.0972,5.1475
-2.4277,8.0972,5.1475
-2.3655,8.2504,4.5586
-2.3655,8.2504,3.8164
-2.1404,8.3701,3.8164
-2.5139,8.2983,3.9217
-2.5139,8.2983,3.9217
-2.5139,8.2983,3.9217
-2.9113,7.9583,4.4724
-2.9113,7.9583,4.4724
-1.7957,8.2265,4.5777
-1.7957,8.2265,4.5777
-2.3272,8.4755,4.5298
-2.3272,8.4755,4.5298
-2.7102,8.1642,4.2713
-2.7102,8.1642,4.2713
-2.4565,8.2408,4.5633
-2.4565,8.2408,4.5633
-2.5139,8.0254,5.0039
-2.5139,8.0254,5.0039
-1.8579,8.3749,5.2146
-1.8579,8.3749,5.2146
-2.3798,8.691,4.8554
-2.3798,8.691,4.8554
-3.1316,8.2025,5.6838
-3.1316,8.2025,5.6838
-1.8914,8.4994,6.0861
-1.8914,8.4994,6.0861
-2.5762,8.4946,4.6974
-2.5762,8.4946,4.6974
-2.3176,8.3653,3.5721
-2.3176,8.3653,3.5721
-2.5043,8.3749,3.8355
-2.5043,8.3749,3.8355
-2.9688,7.9631,4.4532
-2.9688,7.9631,4.4532
-2.0925,8.3222,4.889
-2.0925,8.3222,4.889
-1.8914,8.6095,3.9313
-1.8914,8.6095,3.9313
-2.8299,7.9727,4.0893
-2.8299,7.9727,4.0893
-2.1644,8.169,4.0701
-2.1644,8.169,4.0701
-2.6049,8.0445,3.9265
-2.6049,8.0445,3.9265
-2.3511,8.734,3.8595
-2.3511,8.734,3.8595
-2.4134,8.5234,3.5674
-2.4134,8.5234,3.5674
-3.0358,7.8769,4.027
-3.0358,7.8769,4.027
-1.9872,8.0349,4.5394
-1.9872,8.0349,4.5394
-2.4804,8.5138,4.7022
-2.4804,8.5138,4.7022
-2.5474,8.5569,5.1188
-2.5474,8.5569,5.1188
-2.5905,8.509,5.0901
-2.5905,8.509,5.0901
-3.0885,8.0062,5.1092
-3.0885,8.0062,5.1092
-3.0885,8.0062,5.1092
-1.6855,8.576,4.8937
-1.6855,8.576,4.8937
-2.3846,8.5329,4.2904
-2.3846,8.5329,4.2904
-3.1939,8.169,4.4245
-3.1939,8.169,4.4245
-2.4181,8.0445,4.4197
-2.4181,8.0445,4.4197
-2.5379,8.0637,4.4724
-2.5379,8.0637,4.4724
-1.9632,8.5952,4.7932
-1.9632,8.5952,4.7932
-2.4517,8.3701,4.4053
-2.4517,8.3701,4.4053
-3.3567,8.078,4.6208
-3.3567,8.078,4.6208
-1.8675,8.4467,4.0989
-1.8675,8.4467,4.0989
-2.3367,8.4994,3.9265
-2.3367,8.4994,3.9265
-2.8635,8.3558,4.6208
-2.8635,8.3558,4.6208
-2.715,8.327,4.8267
-2.715,8.327,4.8267
-2.8299,7.8769,4.9704
-2.8299,7.8769,4.9704
-1.245,8.5473,4.6064
-1.245,8.5473,4.6064
-2.8299,8.3653,4.5298
-2.8299,8.3653,4.5298
-2.8299,7.9823,4.5633
-2.8299,7.9823,4.5633
-2.0638,8.0397,4.1994
-2.0638,8.0397,4.1994
-2.0782,8.327,4.276
-2.0782,8.327,4.276
-2.2936,8.4994,4.64
-2.2936,8.4994,4.64
-3.122,8.3462,4.64
-3.122,8.3462,4.64
-2.8922,8.0302,5.0853
-2.8922,8.0302,5.0853
-2.6145,8.2696,4.7118
-2.6959,8.2744,4.5729
-2.6959,8.2744,4.5729
-2.7916,7.9871,4.5681
-2.7916,7.9871,4.5681
-1.7526,8.6383,4.5155
-1.7526,8.6383,4.5155
-1.7526,8.6383,4.5155
-2.7438,8.4898,4.2329
-3.0789,8.2361,4.5681
-3.0789,8.2361,4.5681
-2.557,8.1499,4.525
-2.557,8.1499,4.525
-2.557,8.1499,4.525
-2.2984,8.3941,4.4197
-1.9249,8.6287,4.2329
-1.9249,8.6287,4.2329
-1.9249,8.6287,4.2329
-3.0406,8.4324,4.4149
-3.0406,8.4324,4.4149
-3.0215,7.9871,4.7022
-3.0215,7.9871,4.7022
-1.5514,8.5856,4.4341
-1.5514,8.5856,4.4341
-2.4325,8.5234,3.9935
-2.4325,8.5234,3.9935
-2.7916,8.3845,3.9887
-2.7916,8.3845,3.9887
-3.0167,8.2313,4.0654
-3.0167,8.2313,4.0654
-2.6193,8.1594,4.2952
-2.6193,8.1594,4.2952
-1.6568,8.6191,4.1468
-1.6568,8.6191,4.1468
-3.1173,8.418,4.3862
-3.1173,8.418,4.3862
-3.0023,8.0589,4.8937
-3.0023,8.0589,4.8937
-1.9632,8.2169,4.7597
-1.9632,8.2169,4.7597
-2.1356,8.4946,4.6304
-2.1356,8.4946,4.6304
-2.7054,8.4707,4.3766
-2.7054,8.4707,4.3766
-3.1508,8.169,4.2665
-3.1508,8.169,4.2665
-2.648,8.0254,4.3862
-2.648,8.0254,4.3862
-1.6855,8.6718,4.5346
-1.6855,8.6718,4.5346
-2.9305,8.5234,4.6926
-2.9305,8.5234,4.6926
-3.0406,8.0541,4.7597
-3.0406,8.0541,4.7597
-2.15,8.1068,4.6926
-2.15,8.1068,4.6926
-2.0446,8.4515,4.2713
-2.0446,8.4515,4.2713
-2.6145,8.5234,3.9409
-2.6145,8.5234,3.9409
-3.2705,8.2025,3.8068
-3.2705,8.2025,3.8068
-2.1213,8.4707,3.9456
-2.806,8.5425,4.5729
-2.806,8.5425,4.5729
-2.806,8.5425,4.5729
-2.7916,8.2025,4.5538
-2.7198,8.0206,4.6735
-2.7198,8.0206,4.6735
-1.7095,8.4851,4.5011
-1.7095,8.4851,4.5011
-1.7095,8.4851,4.5011
-2.5379,8.4036,4.6112
-2.5379,8.4036,4.6112
-2.7869,8.2169,4.7645
-2.7869,8.2169,4.7645
-2.4995,7.8961,4.5155
-2.4995,7.8961,4.5155
-1.9776,8.5042,4.549
-1.9776,8.5042,4.549
-2.2122,8.6335,4.4101
-2.2122,8.6335,4.4101
-3.0933,8.2887,4.4101
-3.0933,8.2887,4.4101
-2.6624,8.0685,4.5538
-2.6624,8.0685,4.5538
-1.8579,8.4324,4.5777
-1.8579,8.4324,4.5777
-2.1644,8.6191,4.5107
-2.1644,8.6191,4.5107
-2.7533,8.5712,4.3144
-1.9154,8.5712,4.3191
-1.9154,8.5712,4.3191
-2.7294,8.4276,4.0893
-2.7294,8.4276,4.0893
-2.9688,8.2504,4.1324
-2.9688,8.2504,4.1324
-2.3415,8.193,4.4293
-2.3415,8.193,4.4293
-2.059,8.3653,4.6543
-2.059,8.3653,4.6543
-2.2745,8.442,4.3527
-2.2745,8.442,4.3527
-2.6049,8.3749,4.2808
-2.6049,8.3749,4.2808
-2.7964,7.8578,4.7501
-2.7964,7.8578,4.7501
-1.5706,8.1451,4.9368
-1.5706,8.1451,4.9368
-2.0446,8.576,4.5155
-2.0446,8.576,4.5155
-2.9449,8.1834,4.3814
-2.9449,8.1834,4.3814
-2.5091,8.0876,4.3958
-2.5091,8.0876,4.3958
-2.3224,8.1786,4.1276
