ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²)
-26.6092,-13.6182,-0.9385
-26.6092,-13.6182,-0.9385
-18.9429,-10.7739,-1.8196
-18.9429,-10.7739,-1.8196
-13.1633,-8.6287,-1.1827
-13.1633,-8.6287,-1.1827
-5.3582,-16.3716,-4.276
-5.3582,-16.3716,-4.276
-2.1261,-18.4545,-4.3574
-2.1261,-18.4545,-4.3574
0.8715,-12.6031,1.8004
0.8715,-12.6031,1.8004
2.0877,-6.2728,3.3184
2.0877,-6.2728,3.3184
2.8826,-3.9025,2.7533
2.8826,-3.9025,2.7533
2.4373,-3.3758,2.8491
2.4373,-3.3758,2.8491
1.5467,-6.5457,1.5275
1.5467,-6.5457,1.5275
0.3112,-10.8362,1.6951
-0.7422,-12.2439,1.8387
-0.7422,-12.2439,1.8387
-3.3184,-11.5688,2.2697
-3.4333,-10.3334,2.0877
-3.4333,-10.3334,2.0877
-1.561,-9.1363,1.2833
-1.561,-9.1363,1.2833
-1.3455,-8.011,1.2689
-1.3455,-8.011,1.2689
-2.7007,-7.1539,0.7374
-2.7007,-7.1539,0.7374
-3.1987,-7.2018,0.8523
-3.1987,-7.2018,0.8523
-3.5626,-7.8147,0.9385
-3.5626,-7.8147,0.9385
-3.6583,-8.4946,0.8332
-3.6583,-8.4946,0.8332
-4.3718,-9.4044,1.7765
-4.3718,-9.4044,1.7765
-5.7078,-9.7061,3.6966
-5.7078,-9.7061,3.6966
-7.3789,-9.572,0.6416
-7.3789,-9.572,0.6416
-6.7133,-9.9072,-0.6895
-6.7133,-9.9072,-0.6895
-6.426,-9.6438,0.6081
-6.426,-9.6438,0.6081
-7.2113,-9.1458,1.743
-7.2113,-9.1458,1.743
-8.0972,-8.3845,-1.4844
-8.0972,-8.3845,-1.4844
-5.2337,-8.5617,-5.8371
-5.2337,-8.5617,-5.8371
-4.0654,-8.2935,-9.5098
-4.0654,-8.2935,-9.5098
-4.7262,-8.4084,1.6855
-4.7262,-8.4084,1.6855
-3.9648,-8.6526,-0.2203
-3.9648,-8.6526,-0.2203
-5.3439,-9.5529,0.3065
-5.3439,-9.5529,0.3065
-4.8937,-10.5872,-1.9201
-4.8937,-10.5872,-1.9201
-6.6846,-10.9894,-0.7278
-6.6846,-10.9894,-0.7278
-7.7524,-11.2049,0.5315
-7.7524,-11.2049,0.5315
-9.1746,-10.2232,1.6999
-9.1746,-10.2232,1.6999
-11.655,-9.8928,2.2027
-11.655,-9.8928,2.2027
-11.4012,-9.9024,-4.7405
-11.4012,-9.9024,-4.7405
-7.4029,-11.3964,-3.0837
-7.4029,-11.3964,-3.0837
-3.62,-15.7826,-3.9648
-3.62,-15.7826,-3.9648
-3.1795,-15.8352,-2.2793
-3.7397,-15.931,-0.2203
-3.7397,-15.931,-0.2203
-2.2601,-17.0563,1.1971
-2.2601,-17.0563,1.1971
0.3687,-17.2574,1.4078
1.4174,-15.8831,2.6671
1.4174,-15.8831,2.6671
1.336,-11.5879,4.549
1.336,-11.5879,4.549
-0.4597,-6.7277,4.4676
-0.4597,-6.7277,4.4676
-3.5386,-3.5434,-3.3327
-3.5386,-3.5434,-3.3327
-2.8156,-3.0694,-2.4756
-2.8156,-3.0694,-2.4756
-2.2362,-4.1611,1.0678
-2.2362,-4.1611,1.0678
-1.7238,-5.4253,2.1548
-1.7238,-5.4253,2.1548
0.0431,-5.8131,2.9161
0.0431,-5.8131,2.9161
1.4365,-5.8323,3.644
1.4365,-5.8323,3.644
1.4365,-5.8323,3.644
2.0973,-5.3726,4.0175
3.2561,-5.7604,2.988
3.2561,-5.7604,2.988
3.6775,-6.0908,1.8435
3.6775,-6.0908,1.8435
2.8826,-6.8283,0.4022
2.8826,-6.8283,0.4022
2.0111,-8.8155,-0.6752
2.0111,-8.8155,-0.6752
-8.9304,-12.4403,-28.6538
-8.9304,-12.4403,-28.6538
-12.8186,-14.7052,4.2856
-12.8186,-14.7052,4.2856
-25.9675,-10.8122,-4.4484
-25.9675,-10.8122,-4.4484
-21.4664,-8.1355,-3.0694
-21.4664,-8.1355,-3.0694
-11.7843,-5.2194,-0.4501
-6.8187,-3.8259,-0.1676
-6.8187,-3.8259,-0.1676
-1.8435,-4.1228,-1.4557
-1.8435,-4.1228,-1.4557
-0.9385,-3.778,-0.5507
-0.9385,-3.778,-0.5507
0.7949,-6.7229,6.9671
0.7949,-6.7229,6.9671
6.6798,-19.6947,-19.9102
6.6798,-19.6947,-19.9102
-2.0446,-23.9707,-4.1324
-2.0446,-23.9707,-4.1324
-11.4826,-34.6776,-0.158
-11.4826,-34.6776,-0.158
-7.9344,-12.536,15.5815
-7.9344,-12.536,15.5815
-0.2203,-6.7469,3.304
-0.2203,-6.7469,3.304
2.4517,-3.5338,1.3408
2.4517,-3.5338,1.3408
3.1125,-2.2984,1.6807
3.1125,-2.2984,1.6807
0.8523,-6.7469,3.2705
0.8523,-6.7469,3.2705
-3.4716,-10.5153,5.3678
-3.4716,-10.5153,5.3678
-5.636,-11.1953,4.0749
-5.636,-11.1953,4.0749
-3.5961,-7.6423,1.2737
-3.5961,-7.6423,1.2737
-1.47,-4.9225,1.3886
-1.0534,-4.0893,1.2689
-1.0534,-4.0893,1.2689
-0.6704,-3.7254,1.1971
-0.6704,-3.7254,1.1971
-1.2258,-6.6272,1.7334
-1.2258,-6.6272,1.7334
-3.1699,-9.8641,1.312
-3.1699,-9.8641,1.312
-5.1236,-11.3246,1.2641
-5.1236,-11.3246,1.2641
-5.1236,-11.3246,1.2641
-5.6503,-11.6885,1.3934
-5.3056,-12.2009,7.3358
-5.3056,-12.2009,7.3358
-5.3056,-12.0093,0.3256
-4.9081,-12.0093,0.3256
-6.8139,-12.5025,-0.182
-6.8139,-12.5025,-0.182
-6.8139,-12.5025,-0.182
-16.1752,-9.2273,-18.8807
-16.1752,-9.2273,-18.8807
-7.5896,-11.1905,6.11
-8.5281,-10.5105,5.2625
-8.5281,-10.5105,5.2625
-8.916,-9.3661,4.5059
-8.916,-9.3661,4.5059
-12.4307,-9.5864,1.5323
-12.4307,-9.5864,1.5323
-19.4026,-6.8283,-16.453
-19.4026,-6.8283,-16.453
-11.6454,-8.4994,-0.2538
-12.5696,-10.5153,1.585
-12.5696,-10.5153,1.585
-8.9591,-13.9678,4.7357
-8.9591,-13.9678,4.7357
-5.9903,-16.5056,0.3065
-5.9903,-16.5056,0.3065
-4.3527,-22.381,-4.3048
-3.1843,-24.9141,-4.8602
-3.1843,-24.9141,-4.8602
0.5411,-25.2014,1.0822
0.5411,-25.2014,1.0822
5.114,-20.2454,4.5155
5.114,-20.2454,4.5155
5.2529,-12.8042,7.4795
5.2529,-12.8042,7.4795
0.6895,-7.6806,1.3024
0.6895,-7.6806,1.3024
-1.0343,-5.8371,-0.8954
0.1437,-5.0949,0.3639
0.1437,-5.0949,0.3639
-2.1691,-2.715,1.0965
-2.1691,-2.715,1.0965
-3.2609,-2.8778,0.0958
-3.2609,-2.8778,0.0958
-2.7438,-3.7876,3.644
-2.7438,-3.7876,3.644
-0.0479,-3.7637,4.7597
-0.0479,-3.7637,4.7597
2.2122,-4.0079,4.6495
2.2122,-4.0079,4.6495
3.146,-4.2473,4.3191
3.146,-4.2473,4.3191
3.9887,-4.6687,2.8443
3.9887,-4.6687,2.8443
5.4205,-5.703,0.7566
5.4205,-5.703,0.7566
5.5162,-7.8386,-2.6001
5.5162,-7.8386,-2.6001
5.5162,-7.8386,-2.6001
-8.26,-12.9239,-37.2825
-19.1105,-16.0316,10.3717
-19.1105,-16.0316,10.3717
-20.8726,-15.5096,10.2424
-20.8726,-15.5096,10.2424
-23.0083,-12.3397,-2.217
-23.0083,-12.3397,-2.217
-18.5503,-7.264,-3.3471
-18.5503,-7.264,-3.3471
-7.8003,-3.4668,-6.1914
-7.8003,-3.4668,-6.1914
-1.4174,-4.6448,-0.5076
-1.4174,-4.6448,-0.5076
-0.6225,-5.9807,1.2929
-0.6225,-5.9807,1.2929
-0.5267,-9.5624,3.0933
4.0223,-16.6541,-22.721
4.0223,-16.6541,-22.721
0.1915,-18.0379,-1.8723
0.1915,-18.0379,-1.8723
-5.1571,-21.1169,0.2538
-5.1571,-21.1169,0.2538
-3.9265,-10.8553,6.0382
-3.9265,-10.8553,6.0382
-1.0295,-7.5274,0.3543
-1.0295,-7.5274,0.3543
0.1293,-6.0382,0.2203
0.1293,-6.0382,0.2203
-0.5267,-5.6886,0.6273
-0.5267,-5.6886,0.6273
-1.6951,-7.829,1.3216
-1.6951,-7.829,1.3216
-2.7869,-9.9503,2.3846
-2.7869,-9.9503,2.3846
-4.1084,-10.0269,2.7821
-4.1084,-10.0269,2.7821
-3.7972,-8.5521,2.6145
-2.9209,-7.7812,2.1691
-2.9209,-7.7812,2.1691
-1.9249,-6.3303,1.0774
-1.9249,-6.3303,1.0774
-2.2649,-5.6647,0.4501
-2.2649,-5.6647,0.4501
-2.8874,-5.952,0.1628
-2.8874,-5.952,0.1628
-3.5626,-7.1251,0.2586
-3.5626,-7.1251,0.2586
-4.2569,-8.4707,0.656
-4.2569,-8.4707,0.656
-4.9799,-9.3661,1.5036
-4.9799,-9.3661,1.5036
-5.1667,-10.41,5.3103
-5.1667,-10.41,5.3103
-6.8618,-10.4004,1.992
-6.8618,-10.4004,1.992
-6.7756,-9.9072,-0.9577
-6.7756,-9.9072,-0.9577
-5.7652,-9.0549,0.5938
-5.7652,-9.0549,0.5938
-6.1435,-10.1227,0.5459
-6.1435,-10.1227,0.5459
-8.8633,-11.2432,-7.2927
-8.8633,-11.2432,-7.2927
-8.8633,-11.2432,-7.2927
-7.9104,-9.9503,-7.0437
-7.9104,-9.9503,-7.0437
-6.8043,-10.8074,6.9145
-6.8043,-10.8074,6.9145
-7.8195,-10.4052,1.4796
-7.8195,-10.4052,1.4796
-9.9359,-10.5872,-10.1562
-9.9359,-10.5872,-10.1562
-10.2999,-9.0214,-1.8483
-10.2999,-9.0214,-1.8483
-9.4906,-7.8817,0.5986
-9.4906,-7.8817,0.5986
-10.5536,-9.1075,-0.2873
-10.5536,-9.1075,-0.2873
-8.5234,-12.2966,1.0582
-8.5234,-12.2966,1.0582
-4.5394,-13.283,0.6991
-3.5338,-13.7475,0.3208
-3.5338,-13.7475,0.3208
-3.7493,-16.587,-0.2825
-3.7493,-16.587,-0.2825
-1.2785,-20.7146,-3.1316
-1.2785,-20.7146,-3.1316
0.2538,-19.4218,0.972
0.2538,-19.4218,0.972
1.5945,-14.71,5.4875
1.5945,-14.71,5.4875
1.245,-10.5536,5.9328
1.245,-10.5536,5.9328
0.2011,-6.3351,3.8499
0.2011,-6.3351,3.8499
-1.6807,-2.9975,1.1492
-1.6807,-2.9975,1.1492
-4.0462,-2.4086,-2.2314
-4.0462,-2.4086,-2.2314
-3.5386,-3.6344,0.723
-3.5386,-3.6344,0.723
-1.4461,-4.9512,3.3184
-1.4461,-4.9512,3.3184
1.7669,-5.8323,3.735
1.7669,-5.8323,3.735
3.3567,-5.8035,3.5817
3.3567,-5.8035,3.5817
4.0223,-5.3391,3.4812
4.0223,-5.3391,3.4812
5.2289,-5.2289,2.375
5.2289,-5.2289,2.375
6.2968,-6.699,0.0192
6.2968,-6.699,0.0192
-1.3024,-9.912,-26.8151
-1.3024,-9.912,-26.8151
-14.8393,-13.5368,-9.6774
-14.8393,-13.5368,-9.6774
-20.9014,-17.1904,6.3446
-20.9014,-17.1904,6.3446
-24.0809,-12.153,-0.6033
-24.0809,-12.153,-0.6033
-20.3459,-10.2999,-3.0742
-20.3459,-10.2999,-3.0742
-14.6094,-5.6264,-1.3599
-14.6094,-5.6264,-1.3599
-5.9137,-6.3207,-1.1013
-5.9137,-6.3207,-1.1013
4.4436,-13.2782,-16.8073
4.4436,-13.2782,-16.8073
-2.3463,-12.9957,1.2546
-2.3463,-12.9957,1.2546
0.3448,-15.3851,-0.1006
0.3448,-15.3851,-0.1006
1.6807,-13.034,3.9313
1.6807,-13.034,3.9313
1.0056,-8.9256,3.5434
1.0056,-8.9256,3.5434
-0.431,-8.4467,1.7478
-0.6177,-8.9016,1.7142
-0.6177,-8.9016,1.7142
-1.063,-9.1842,1.6568
-1.063,-9.1842,1.6568
-2.0973,-8.5377,1.6807
-2.0973,-8.5377,1.6807
-2.5426,-8.0254,1.6712
-2.6336,-7.7476,1.8818
-2.6336,-7.7476,1.8818
-2.6719,-7.2113,1.3982
-2.6719,-7.2113,1.3982
-2.8299,-6.292,1.0774
-2.8299,-6.292,1.0774
-2.8778,-5.703,0.8667
-2.8778,-5.703,0.8667
-3.1747,-6.0717,0.5219
-3.1747,-6.0717,0.5219
-3.237,-6.8331,0.4549
-3.237,-6.8331,0.4549
-3.8068,-8.1834,0.589
-4.1659,-8.758,0.7805
-4.1659,-8.758,0.7805
-4.8315,-9.7444,1.2258
-5.0853,-9.8114,1.494
-5.0853,-9.8114,1.494
-5.4875,-10.0317,2.5043
-5.77,-10.137,2.8922
-5.77,-10.137,2.8922
-5.7461,-9.5146,0.7709
-5.7461,-9.5146,0.7709
-5.4684,-9.323,-0.5076
-5.4684,-9.323,-0.5076
-5.9951,-9.8019,0.3065
-5.9951,-9.8019,0.3065
-7.3454,-11.5113,-0.7518
-7.3454,-11.5113,-0.7518
-10.6159,-10.2711,-18.7705
-10.6159,-10.2711,-18.7705
-6.4739,-10.999,2.5426
-6.4739,-10.999,2.5426
-9.8737,-9.9695,4.5394
-9.8737,-9.9695,4.5394
-11.4347,-9.8928,1.8435
-17.9278,-7.0677,-13.9773
-17.9278,-7.0677,-13.9773
-10.3525,-6.8235,1.5514
-10.3525,-6.8235,1.5514
-10.3525,-6.8235,1.5514
-11.0612,-8.7005,0.407
-11.0612,-8.7005,0.407
-8.9447,-13.8912,-0.1101
-8.9447,-13.8912,-0.1101
-5.3678,-16.3141,1.2785
-5.3678,-16.3141,1.2785
-4.3862,-18.6269,1.4222
-4.3862,-18.6269,1.4222
-3.6009,-23.4344,1.5323
-3.6009,-23.4344,1.5323
3.2513,-24.4017,-2.0016
3.2513,-24.4017,-2.0016
3.9265,-17.1233,1.8627
2.7964,-13.1394,4.5442
2.7964,-13.1394,4.5442
1.3838,-6.9432,4.5777
1.3838,-6.9432,4.5777
0.9912,-3.0311,-0.4405
-0.0287,-2.5953,-2.5714
-0.0287,-2.5953,-2.5714
-2.3942,-2.0207,-0.1532
-2.3942,-2.0207,-0.1532
-3.6488,-3.3327,-0.1006
-3.6488,-3.3327,-0.1006
-2.1931,-4.5633,1.6616
-2.1931,-4.5633,1.6616
1.2115,-5.9472,3.7493
1.2115,-5.9472,3.7493
2.7054,-5.4444,4.798
2.7054,-5.4444,4.798
3.3423,-4.3479,4.6352
3.3423,-4.3479,4.6352
3.8259,-4.2569,3.5482
3.8259,-4.2569,3.5482
4.4101,-5.8849,1.5514
4.4101,-5.8849,1.5514
2.897,-8.2313,0.3256
2.897,-8.2313,0.3256
-11.3629,-12.7994,-38.9489
-11.3629,-12.7994,-38.9489
-19.9868,-17.5112,3.5913
-19.9868,-17.5112,3.5913
-27.0497,-12.8712,3.0837
-27.0497,-12.8712,3.0837
-20.2549,-7.6854,-4.4245
-20.2549,-7.6854,-4.4245
-10.7787,-3.4572,-4.616
-10.7787,-3.4572,-4.616
-1.7669,-4.8602,-2.6384
-1.7669,-4.8602,-2.6384
1.2115,-8.9399,-3.1987
1.2115,-8.9399,-3.1987
4.6543,-18.8759,-9.2368
4.6543,-18.8759,-9.2368
0.2011,-17.2239,0.1532
0.2011,-17.2239,0.1532
0.2011,-17.2239,0.1532
-1.6424,-16.4913,1.4509
-2.9353,-13.872,2.6863
-2.9353,-13.872,2.6863
-2.1452,-9.3996,2.6863
-2.1452,-9.3996,2.6863
-0.3065,-8.3701,2.5762
-0.3065,-8.3701,2.5762
-0.4166,-8.7245,2.897
-0.4166,-8.7245,2.897
-1.7909,-8.4898,2.9113
-1.7909,-8.4898,2.9113
-2.3272,-7.9152,2.15
-2.3272,-7.9152,2.15
-2.9305,-8.1642,1.6089
-3.2082,-8.3318,1.5323
-3.2082,-8.3318,1.5323
-3.3327,-8.0302,1.4317
-3.3327,-8.0302,1.4317
-3.0837,-7.1635,1.1827
-3.0837,-7.1635,1.1827
-2.6671,-6.1292,0.7757
-2.6671,-6.1292,0.7757
-2.5953,-5.8419,0.5124
-2.7964,-5.9328,0.4262
-2.7964,-5.9328,0.4262
-3.3567,-6.9001,0.4549
-3.3567,-6.9001,0.4549
-4.2713,-8.5904,1.1013
-4.2713,-8.5904,1.1013
-5.6216,-11.0468,4.774
-5.6216,-11.0468,4.774
-7.8673,-11.5017,1.0056
-7.8673,-11.5017,1.0056
-7.0533,-10.6159,0.0814
-7.0533,-10.6159,0.0814
-6.7612,-8.3606,2.6624
-6.7612,-8.3606,2.6624
-6.1244,-8.6526,-2.1739
-6.1244,-8.6526,-2.1739
-3.2226,-9.6917,-15.5432
-3.2226,-9.6917,-15.5432
-6.7516,-10.7021,2.806
-6.7516,-10.7021,2.806
-5.7652,-10.999,2.7294
-5.7652,-10.999,2.7294
-7.9583,-9.9838,0.8859
-7.9583,-9.9838,0.8859
-9.7683,-9.912,0.182
-10.5872,-9.9407,-1.7909
-10.5872,-9.9407,-1.7909
-11.0421,-10.2903,-2.9592
-11.0421,-10.2903,-2.9592
-10.5967,-9.4858,0.4405
-10.5967,-9.4858,0.4405
-10.9654,-9.6103,1.47
-10.9654,-9.6103,1.47
-9.0836,-12.5073,-3.6392
-9.0836,-12.5073,-3.6392
-4.4676,-14.5376,-2.5857
-4.4676,-14.5376,-2.5857
-4.4676,-14.5376,-2.5857
-3.0502,-15.8113,-0.9625
-3.0502,-15.8113,-0.9625
-1.8818,-18.4018,-1.1923
-1.8818,-18.4018,-1.1923
0.2346,-20.2837,-1.4317
1.8723,-20.0012,0.316
1.8723,-20.0012,0.316
2.7438,-16.1992,3.7637
2.7438,-16.1992,3.7637
2.2649,-11.6262,5.1427
2.2649,-11.6262,5.1427
1.8052,-6.9719,5.952
1.8052,-6.9719,5.952
-0.2873,-3.146,2.1596
-0.2873,-3.146,2.1596
-3.7589,-1.9345,-2.5762
-3.7589,-1.9345,-2.5762
-4.3574,-2.9401,0.2969
-4.3574,-2.9401,0.2969
-3.5434,-4.051,2.9449
-2.3607,-4.6495,3.4093
-2.3607,-4.6495,3.4093
1.5754,-5.2768,3.7206
1.5754,-5.2768,3.7206
2.7246,-5.1332,4.6831
2.7246,-5.1332,4.6831
3.4285,-4.7645,4.4867
3.4285,-4.7645,4.4867
4.8602,-5.3151,2.8299
4.8602,-5.3151,2.8299
5.0901,-7.0773,0.7566
5.0901,-7.0773,0.7566
-2.6959,-12.7036,-32.9155
-2.6959,-12.7036,-32.9155
-17.0132,-16.8504,-7.5369
-17.0132,-16.8504,-7.5369
-26.906,-17.0036,2.7533
-26.906,-17.0036,2.7533
-22.4097,-12.0811,-3.1891
-22.4097,-12.0811,-3.1891
-16.1656,-4.7597,-2.6001
-16.1656,-4.7597,-2.6001
-5.4253,-2.3415,-0.3017
-5.4253,-2.3415,-0.3017
-0.8571,-3.237,-1.0104
-0.8571,-3.237,-1.0104
-0.2442,-4.3335,4.2377
-0.2442,-4.3335,4.2377
2.9066,-11.3533,1.3503
2.9066,-11.3533,1.3503
1.7861,-21.9405,-11.6598
1.7861,-21.9405,-11.6598
1.7861,-21.9405,-11.6598
-0.1293,-31.0719,8.9783
-0.1293,-31.0719,8.9783
-0.8092,-14.7674,1.154
0.5698,-7.7428,-0.182
0.5698,-7.7428,-0.182
0.2634,-4.6208,0.2777
0.2634,-4.6208,0.2777
0.2634,-4.6208,0.2777
-0.4693,-3.7493,0.2729
-0.4693,-3.7493,0.2729
-1.2019,-5.9999,1.1157
-1.2019,-5.9999,1.1157
-2.2075,-8.5712,2.308
-2.2075,-8.5712,2.308
-4.4101,-8.5665,2.9592
-4.4101,-8.5665,2.9592
-4.8315,-7.2113,2.5379
-4.8315,-7.2113,2.5379
-2.9353,-5.8323,1.7334
-2.9353,-5.8323,1.7334
-2.4948,-5.3582,1.336
-2.4948,-5.3582,1.336
-3.1412,-6.9049,1.0726
-3.1412,-6.9049,1.0726
-3.3088,-8.8107,1.4413
-3.3088,-8.8107,1.4413
-4.1084,-9.8641,1.1923
-4.5825,-10.0221,1.0534
-4.5825,-10.0221,1.0534
-5.3965,-10.252,0.7326
-5.3965,-10.252,0.7326
-5.6695,-10.2089,0.9433
-5.6695,-10.2089,0.9433
-5.8897,-9.9982,1.4222
-5.8897,-9.9982,1.4222
-6.2728,-9.8593,2.806
-6.2728,-9.8593,2.806
-6.1866,-10.4435,1.087
-6.1866,-10.4435,1.087
-7.6327,-10.999,-0.1532
-7.6327,-10.999,-0.1532
-10.0652,-10.6686,-2.3894
-10.0652,-10.6686,-2.3894
-14.5137,-8.3079,-22.4672
-14.5137,-8.3079,-22.4672
-8.758,-10.2615,-3.2513
-8.758,-10.2615,-3.2513
-10.9511,-9.8833,-2.1596
-10.9511,-9.8833,-2.1596
-14.4658,-8.5521,-6.1387
-14.4658,-8.5521,-6.1387
-11.7268,-11.2144,0.7278
-11.7268,-11.2144,0.7278
-9.6199,-13.6422,0.2011
-9.6199,-13.6422,0.2011
-5.9999,-16.2901,-0.5938
-5.9999,-16.2901,-0.5938
-4.2713,-18.6317,0.2873
-4.2713,-18.6317,0.2873
-1.5131,-21.6819,0.0144
-1.5131,-21.6819,0.0144
2.8874,-20.4896,-2.15
2.8874,-20.4896,-2.15
3.4429,-15.9167,2.1835
3.4429,-15.9167,2.1835
3.7781,-11.722,5.2768
3.7781,-11.722,5.2768
2.5905,-10.3334,4.7357
2.5905,-10.3334,4.7357
1.9585,-5.8179,4.7118
1.9585,-5.8179,4.7118
-0.1532,-2.4995,0.8811
-0.1532,-2.4995,0.8811
-3.1747,-2.0351,-2.308
-3.1747,-2.0351,-2.308
-3.7685,-2.7246,0.7518
-3.7685,-2.7246,0.7518
-3.2657,-3.9361,3.1412
-3.2657,-3.9361,3.1412
0.4022,-4.9799,3.4093
0.4022,-4.9799,3.4093
1.9968,-4.5107,4.3335
1.9968,-4.5107,4.3335
3.1987,-4.3287,4.0701
3.1987,-4.3287,4.0701
4.5442,-4.209,2.988
4.5442,-4.209,2.988
5.1284,-4.9177,1.6376
5.1284,-4.9177,1.6376
2.6049,-7.6998,0.2538
2.6049,-7.6998,0.2538
-12.6749,-14.3508,-33.1357
-16.5104,-15.9454,-4.525
-16.5104,-15.9454,-4.525
-25.6036,-15.3756,2.3511
-25.6036,-15.3756,2.3511
-22.0698,-10.3046,-4.6926
-22.0698,-10.3046,-4.6926
-14.6669,-6.5601,-1.3216
-14.6669,-6.5601,-1.3216
-4.9321,-2.7725,-2.7198
-4.9321,-2.7725,-2.7198
-1.4605,-3.9504,-0.5794
-1.2833,-3.893,0.1293
-1.2833,-3.893,0.1293
14.5137,-11.9854,-36.186
14.5137,-11.9854,-36.186
0.1149,-14.5663,4.1899
0.1149,-14.5663,4.1899
-3.5147,-18.5455,-1.0774
-7.5322,-34.0551,0.905
-7.5322,-34.0551,0.905
-8.3127,-19.4074,8.9208
-8.3127,-19.4074,8.9208
-1.2737,-7.1443,7.0054
-1.2737,-7.1443,7.0054
-1.2737,-7.1443,7.0054
-0.7183,-4.1468,1.5993
-0.3639,-2.1404,0.431
-0.3639,-2.1404,0.431
-0.3639,-2.1404,0.431
0.2394,-2.0782,-0.0287
0.2394,-2.0782,-0.0287
-1.5179,-5.7748,0.067
-1.5179,-5.7748,0.067
-3.8547,-9.3805,0.2969
-3.8547,-9.3805,0.2969
-6.1818,-9.596,1.1779
-5.1475,-7.9727,2.0638
-5.1475,-7.9727,2.0638
-1.5897,-5.6695,3.8068
-1.5897,-5.6695,3.8068
-0.4118,-5.703,3.371
-0.4118,-5.703,3.371
-2.8635,-7.9535,1.5467
-3.6488,-8.9543,1.5467
-3.6488,-8.9543,1.5467
-4.3144,-10.3142,1.5897
-4.6352,-10.4004,1.245
-4.6352,-10.4004,1.245
-4.889,-10.2376,1.063
-4.889,-10.2376,1.063
-5.1188,-9.9024,1.3455
-5.1188,-9.9024,1.3455
-5.4253,-9.663,1.336
-5.4253,-9.663,1.336
-6.019,-9.6582,7.3933
-6.019,-9.6582,7.3933
-6.4404,-12.5073,1.1732
-6.4404,-12.5073,1.1732
-8.169,-14.3652,-2.399
-8.169,-14.3652,-2.399
-15.8161,-12.1338,-37.4214
-15.8161,-12.1338,-37.4214
-4.4341,-12.6653,14.9781
-4.4341,-12.6653,14.9781
-9.0022,-9.5864,3.5243
-9.0022,-9.5864,3.5243
-17.3819,-9.6055,-13.7475
-17.3819,-9.6055,-13.7475
-10.817,-8.4707,-1.087
-10.817,-8.4707,-1.087
-9.6438,-8.3366,1.5514
-9.6438,-8.3366,1.5514
-10.7739,-11.5879,2.5809
-10.7739,-11.5879,2.5809
-7.4364,-14.3461,0.5842
-7.4364,-14.3461,0.5842
-5.8514,-16.9605,0.6464
-5.8514,-16.9605,0.6464
-4.0893,-21.1073,-1.0678
-4.0893,-21.1073,-1.0678
-0.5746,-24.2197,-2.9784
-0.5746,-24.2197,-2.9784
2.7342,-20.0682,3.7541
2.7342,-20.0682,3.7541
1.1301,-12.8712,6.9528
1.1301,-12.8712,6.9528
-1.9201,-7.3837,0.6847
-1.9201,-7.3837,0.6847
-1.9201,-7.3837,0.6847
-5.9376,-4.2042,-3.4237
-5.9376,-4.2042,-3.4237
-5.545,-6.019,-1.5562
-5.545,-6.019,-1.5562
-4.1803,-7.6614,1.4413
-4.1803,-7.6614,1.4413
-0.2634,-8.1977,2.6719
-0.2634,-8.1977,2.6719
2.15,-7.6375,2.1979
2.15,-7.6375,2.1979
2.7869,-6.6846,1.8627
2.7869,-6.6846,1.8627
2.1931,-5.1236,1.0678
1.8866,-4.4772,1.1349
1.8866,-4.4772,1.1349
0.2155,-3.4285,0.8763
0.2155,-3.4285,0.8763
-1.8004,-3.3136,-0.5698
-1.8004,-3.3136,-0.5698
-3.4237,-3.5243,-2.0063
-3.4237,-3.5243,-2.0063
-6.019,-3.1843,-4.0366
-6.019,-3.1843,-4.0366
-9.4571,-3.2992,-4.1851
-9.4571,-3.2992,-4.1851
-12.1003,-3.9025,-1.4461
-12.1003,-3.9025,-1.4461
-14.1402,-4.3862,-0.1053
-14.1402,-4.3862,-0.1053
-13.034,-5.0853,1.0918
-13.034,-5.0853,1.0918
-6.1818,-4.3958,3.4237
-3.1316,-3.9265,2.8443
-3.1316,-3.9265,2.8443
-22.2804,-10.9559,-32.475
-22.2804,-10.9559,-32.475
-9.6869,-30.3585,-2.5762
-9.6869,-30.3585,-2.5762
3.6009,-21.5622,-3.4333
3.6009,-21.5622,-3.4333
0.2442,-7.4555,3.7397
0.2442,-7.4555,3.7397
0.6752,-5.7078,3.8595
0.6752,-5.7078,3.8595
1.5562,-9.3805,1.494
1.5562,-9.3805,1.494
2.3894,-12.8569,0.9242
2.3894,-12.8569,0.9242
1.4461,-12.5121,1.0534
1.4461,-12.5121,1.0534
-0.1245,-10.659,0.7135
-0.1245,-10.659,0.7135
-1.5131,-9.414,0.4836
-1.5131,-9.414,0.4836
-2.6863,-8.6718,0.6321
-2.6863,-8.6718,0.6321
-3.3854,-8.2073,1.1636
-3.3854,-8.2073,1.1636
-3.4572,-7.7716,2.0303
-3.4572,-7.7716,2.0303
-3.4572,-7.7716,2.0303
-5.0566,-8.8681,5.0087
-5.0566,-8.8681,5.0087
-9.3374,-9.4523,3.4907
-9.3374,-9.4523,3.4907
-11.8465,-8.8633,0.9146
-11.8465,-8.8633,0.9146
-11.789,-8.3222,0.2634
-11.789,-8.3222,0.2634
-11.3916,-7.5465,-1.4509
-11.3916,-7.5465,-1.4509
