ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²)
-5.4731,14.1641,9.1028
-12.718,41.8602,19.7043
-12.718,41.8602,19.7043
-15.9981,62.8957,31.6178
-15.9981,62.8957,31.6178
14.2503,34.261,18.5982
23.3004,25.2157,14.528
16.6014,18.8903,-3.3279
16.6014,18.8903,-3.3279
4.8411,12.9909,-74.1819
4.8411,12.9909,-74.1819
-7.1204,-2.2553,32.1062
-7.1204,-2.2553,32.1062
-14.9542,-1.2833,8.2265
-14.1641,1.7334,-0.7518
-14.1641,1.7334,-0.7518
-8.7915,-1.4557,-5.5067
-8.7915,-1.4557,-5.5067
-2.6815,-3.4237,-7.0102
-0.589,-3.9887,-3.8595
-0.589,-3.9887,-3.8595
0.2346,-4.3096,0.5267
0.2346,-4.3096,0.5267
-0.8954,-4.8698,3.3088
-0.8954,-4.8698,3.3088
-2.308,-4.7453,2.8635
-2.308,-4.7453,2.8635
-2.5187,-3.1843,-0.5076
-2.5187,-3.1843,-0.5076
-4.4963,-0.4693,-6.2201
-4.4963,-0.4693,-6.2201
-4.6064,1.8866,-2.7485
-4.6064,1.8866,-2.7485
-11.2049,10.1179,-5.5162
-11.2049,10.1179,-5.5162
-19.7426,20.6763,-7.4795
-19.7426,20.6763,-7.4795
-11.0899,32.1062,3.1029
-11.0899,32.1062,3.1029
38.4269,31.5891,16.9749
53.8743,27.8158,20.2358
53.8743,27.8158,20.2358
16.4769,23.3674,9.8785
16.4769,23.3674,9.8785
16.4769,23.3674,9.8785
-4.4388,29.0129,5.9616
-4.4388,29.0129,5.9616
-0.3974,20.231,-1.063
6.1196,11.3629,-3.644
6.1196,11.3629,-3.644
-6.675,-3.4572,-76.0638
-6.675,-3.4572,-76.0638
7.8721,4.2904,7.4986
7.8721,4.2904,7.4986
18.5024,4.8028,-2.332
18.5024,4.8028,-2.332
5.1475,5.6024,3.5291
5.1475,5.6024,3.5291
2.6097,3.3615,0.5219
2.6097,3.3615,0.5219
2.6097,1.8148,-1.9537
1.403,1.8148,-1.9537
1.403,1.8148,-1.9537
1.719,-0.4836,-10.5632
0.4645,-1.8723,-1.0343
0.4645,-1.8723,-1.0343
0.4645,-1.8723,-1.0343
-0.7518,0.1437,1.5036
-0.7518,0.1437,1.5036
0.5219,1.992,6.0621
0.5219,1.992,6.0621
0.5794,6.8283,10.2903
0.5794,6.8283,10.2903
-1.561,22.63,3.8642
-1.561,22.63,3.8642
11.1666,53.9845,-13.781
11.1666,53.9845,-13.781
35.5252,56.3643,19.6229
35.5252,56.3643,19.6229
9.2608,31.479,1.8579
5.2577,21.0786,-11.1857
5.2577,21.0786,-11.1857
-1.6424,4.4436,-36.3583
-1.6424,4.4436,-36.3583
-2.0734,1.0295,6.4452
-2.0734,1.0295,6.4452
-6.7804,5.2337,4.2473
-6.7804,5.2337,4.2473
-6.5745,3.7302,6.2153
-6.5745,3.7302,6.2153
-4.5155,-0.0479,7.1826
-4.5155,-0.0479,7.1826
-4.8794,-3.1268,6.2489
-4.8794,-3.1268,6.2489
-7.5274,-3.984,3.0119
-7.5274,-3.984,3.0119
-15.864,-2.4517,-1.2689
-15.864,-2.4517,-1.2689
-14.3221,-2.4995,-0.6943
-14.3221,-2.4995,-0.6943
-5.0853,-2.3942,-0.6943
-5.0853,-2.3942,-0.6943
-0.3926,-2.083,-4.1515
-0.3926,-2.083,-4.1515
0.7566,2.1404,-31.0432
0.7566,2.1404,-31.0432
-3.462,3.1316,-2.9161
-3.462,3.1316,-2.9161
-1.4988,14.8919,8.6
-1.4988,14.8919,8.6
6.3494,28.4958,17.6309
6.3494,28.4958,17.6309
8.6431,30.2148,23.0418
8.6431,30.2148,23.0418
6.292,28.3138,19.8575
5.4779,23.9181,18.172
5.4779,23.9181,18.172
-1.8196,30.6554,14.0683
-1.8196,30.6554,14.0683
3.0119,32.7335,-1.3168
3.0119,32.7335,-1.3168
13.5847,25.3498,-17.3723
13.5847,25.3498,-17.3723
13.5847,25.3498,-17.3723
0.1437,-6.608,-41.3814
-3.8834,-11.1282,-25.7089
-3.8834,-11.1282,-25.7089
-17.1042,20.6045,54.2526
-17.1042,20.6045,54.2526
37.0527,0.6752,-19.6516
37.0527,0.6752,-19.6516
11.3629,2.2936,10.6111
11.3629,2.2936,10.6111
4.0989,1.3072,3.4955
4.0989,1.3072,3.4955
3.4237,0.5267,-4.3574
3.4237,0.5267,-4.3574
6.8331,-3.6152,-14.9925
6.8331,-3.6152,-14.9925
2.2984,-2.0063,-2.2841
2.2984,-2.0063,-2.2841
4.1563,-3.7733,1.1971
4.1563,-3.7733,1.1971
0.972,-2.3511,6.2393
0.972,-2.3511,6.2393
-3.2513,3.2034,14.8632
-3.2513,3.2034,14.8632
-12.3445,10.7117,22.1703
-12.3445,10.7117,22.1703
-27.1407,24.8758,18.0762
-27.1407,24.8758,18.0762
-17.018,41.8076,1.6855
-17.018,41.8076,1.6855
21.5526,38.0726,13.8241
21.5526,38.0726,13.8241
40.0694,27.6482,8.2935
19.4218,24.2724,-3.6152
19.4218,24.2724,-3.6152
-15.2175,11.3485,-82.4372
-15.2175,11.3485,-82.4372
1.7526,-1.2881,51.6429
1.7526,-1.2881,51.6429
-12.8233,4.1563,-0.3639
-12.8233,4.1563,-0.3639
-9.256,0.6512,0.2155
-9.256,0.6512,0.2155
-6.4596,-2.0351,4.525
-6.4596,-2.0351,4.525
-5.7892,-4.2952,6.948
-5.7892,-4.2952,6.948
-7.4364,-5.9472,6.1962
-8.0541,-4.7166,5.2912
-8.0541,-4.7166,5.2912
-6.0478,-2.8778,1.8675
-6.0478,-2.8778,1.8675
-3.2322,-1.7286,-1.063
-3.2322,-1.7286,-1.063
-2.49,-1.1157,-2.9209
-2.49,-1.1157,-2.9209
-2.49,-1.1157,-2.9209
-4.7453,0.7661,-5.2672
-8.2265,8.2313,-7.8147
-8.2265,8.2313,-7.8147
-6.1339,16.8121,-12.1961
-6.1339,16.8121,-12.1961
-4.7884,22.5103,-10.8745
-4.7884,22.5103,-10.8745
6.8618,32.0775,1.4269
6.8618,32.0775,1.4269
25.0721,32.2978,21.3706
25.0721,32.2978,21.3706
8.9543,31.2826,35.9705
8.9543,31.2826,35.9705
1.6951,31.3018,12.9047
1.6951,31.3018,12.9047
4.9656,26.4895,-0.0479
5.8466,22.7066,-4.9799
5.8466,22.7066,-4.9799
0.0096,-5.9759,-67.1047
0.0096,-5.9759,-67.1047
8.9639,10.3142,2.4565
8.9639,10.3142,2.4565
13.0436,10.228,7.4364
13.0436,10.228,7.4364
7.7189,5.3965,1.9201
7.7189,5.3965,1.9201
5.545,2.1596,-0.2203
5.545,2.1596,-0.2203
3.735,-0.0287,-2.399
3.735,-0.0287,-2.399
4.1515,-2.4181,-5.0613
4.1515,-2.4181,-5.0613
3.4237,-2.648,-1.9585
3.4237,-2.648,-1.9585
5.0805,-3.7685,-0.2107
5.0805,-3.7685,-0.2107
4.9368,-4.2617,1.5993
4.9368,-4.2617,1.5993
2.0207,-1.0822,4.7597
2.0207,-1.0822,4.7597
-0.8475,5.2146,10.6734
-0.8475,5.2146,10.6734
-14.1066,24.507,16.4242
-14.1066,24.507,16.4242
-17.5208,46.6678,12.4211
-17.5208,46.6678,12.4211
-3.4524,48.0181,23.8941
14.6908,36.1477,24.8183
14.6908,36.1477,24.8183
32.5324,25.3546,16.2471
32.5324,25.3546,16.2471
32.5324,25.3546,16.2471
9.505,18.7705,-60.4057
1.6616,-0.7757,41.7692
1.6616,-0.7757,41.7692
1.6616,-0.7757,41.7692
-11.7986,6.8953,-11.2527
-6.1435,3.146,-3.0023
-6.1435,3.146,-3.0023
-6.1435,3.146,-3.0023
-2.8395,-0.316,1.3551
-0.2442,-3.3375,1.9058
-0.2442,-3.3375,1.9058
-0.2442,-3.3375,1.9058
-0.1628,-4.0031,0.7374
-0.1628,-4.0031,0.7374
-1.0391,-4.6735,2.0877
-1.0391,-4.6735,2.0877
-1.585,-3.3662,1.3408
-2.2936,-2.9018,1.3024
-2.2936,-2.9018,1.3024
-2.6624,-2.1691,0.4262
-2.6624,-2.1691,0.4262
-2.6767,-1.0391,1.2163
-2.6767,-1.0391,1.2163
-6.3494,0.9433,3.1508
-6.3494,0.9433,3.1508
-10.1945,3.7637,2.8108
-10.1945,3.7637,2.8108
-4.774,2.8156,-0.5842
-4.774,2.8156,-0.5842
-6.7995,20.6045,2.1404
-3.9456,32.2307,3.9648
-3.9456,32.2307,3.9648
17.3819,44.0485,11.564
17.3819,44.0485,11.564
21.3036,39.5187,25.4121
7.762,37.498,23.9037
7.762,37.498,23.9037
-5.2433,28.1079,4.8219
-5.2433,28.1079,4.8219
-0.7183,18.4928,-2.6288
-0.7183,18.4928,-2.6288
-10.6398,-1.3024,-125.6238
-10.6398,-1.3024,-125.6238
8.7628,-2.1213,57.6476
8.7628,-2.1213,57.6476
21.0211,7.2305,-22.9077
21.0211,7.2305,-22.9077
5.2864,11.3054,8.7149
2.1021,9.7109,7.5417
2.1021,9.7109,7.5417
1.6568,5.3439,3.3519
1.6568,5.3439,3.3519
1.7095,1.7669,1.4557
1.7095,1.7669,1.4557
1.3838,0,0.4597
1.3838,0,0.4597
0.4214,-0.7853,0.182
0.4214,-0.7853,0.182
0.8428,-2.4229,-0.1628
0.8428,-2.4229,-0.1628
2.2027,-2.0734,1.063
2.2027,-2.0734,1.063
4.9704,-0.1197,2.8395
4.9704,-0.1197,2.8395
9.2608,14.4131,0.8523
9.2608,14.4131,0.8523
6.1292,55.3204,-11.6215
6.1292,55.3204,-11.6215
6.1292,55.3204,-11.6215
24.9763,65.965,18.0331
21.0211,32.6856,4.2665
21.0211,32.6856,4.2665
21.0211,32.6856,4.2665
10.4052,10.3573,-32.6856
10.4052,10.3573,-32.6856
2.9497,5.1092,0.9337
2.9497,5.1092,0.9337
-4.7357,7.106,-0.2155
-4.7357,7.106,-0.2155
-3.2465,5.205,4.9416
-3.2465,5.205,4.9416
-2.5235,1.5658,7.7524
-2.5235,1.5658,7.7524
-1.5131,-2.7869,5.3678
-1.0582,-3.869,5.0135
-1.0582,-3.869,5.0135
-2.6193,-5.2481,4.6448
-2.6193,-5.2481,4.6448
-10.5105,-3.8259,5.3439
-10.5105,-3.8259,5.3439
-14.5615,-3.395,0.747
-14.5615,-3.395,0.747
-7.604,-3.5578,-3.0981
-3.6583,-2.8443,-2.715
-3.6583,-2.8443,-2.715
-1.0391,-2.1356,-4.1324
-1.0391,-2.1356,-4.1324
-2.0973,0.4549,-33.3369
-2.0973,0.4549,-33.3369
-2.2075,-0.656,-0.9912
-2.2075,-0.656,-0.9912
-2.6767,2.4134,0.249
-2.9305,7.8003,2.4421
-2.9305,7.8003,2.4421
3.7493,20.8104,9.1267
3.7493,20.8104,9.1267
22.1607,34.0455,19.6947
22.1607,34.0455,19.6947
6.7469,35.1277,25.7856
6.7469,35.1277,25.7856
-5.3199,39.8778,27.8972
-5.3199,39.8778,27.8972
-0.9577,38.7047,10.3477
-0.9577,38.7047,10.3477
14.8488,30.0999,-7.2209
14.8488,30.0999,-7.2209
-2.1404,0.2394,-142.6465
-2.1404,0.2394,-142.6465
-0.0239,-15.2463,-57.0969
-0.0239,-15.2463,-57.0969
17.0994,7.7476,-13.4363
17.0994,7.7476,-13.4363
18.9333,4.8937,-6.6702
18.9333,4.8937,-6.6702
5.2385,3.486,0.838
5.2385,3.486,0.838
4.2617,1.2977,3.4716
4.2617,1.2977,3.4716
3.4237,-0.1484,1.2402
3.4237,-0.1484,1.2402
5.8514,-3.6152,-15.2846
5.8514,-3.6152,-15.2846
5.1667,-6.11,-3.869
5.1667,-6.11,-3.869
2.6384,-3.4572,2.9832
2.6384,-3.4572,2.9832
0.3304,-1.3647,6.9432
0.3304,-1.3647,6.9432
-2.4469,4.8985,14.4179
-2.4469,4.8985,14.4179
-15.2559,15.7826,12.4546
-15.2559,15.7826,12.4546
-25.5701,37.656,-1.4365
-25.5701,37.656,-1.4365
-9.8641,49.1003,10.4579
-9.8641,49.1003,10.4579
33.0591,36.071,29.8701
33.0591,36.071,29.8701
26.4272,28.6155,11.4874
26.4272,28.6155,11.4874
1.81,17.674,-55.9429
1.81,17.674,-55.9429
-0.2634,-2.3846,41.4867
-0.2634,-2.3846,41.4867
-10.5441,5.5881,-12.9095
-6.3255,4.8937,-1.0965
-6.3255,4.8937,-1.0965
-2.7485,-0.3208,2.557
-2.7485,-0.3208,2.557
0.1101,-3.4524,2.0973
-0.1149,-4.2377,1.6233
-0.1149,-4.2377,1.6233
-0.2251,-6.857,3.8834
-0.2251,-6.857,3.8834
-0.316,-4.7884,3.8738
-0.316,-4.7884,3.8738
-1.8052,-3.1268,0.8811
-1.8052,-3.1268,0.8811
-2.332,-2.0542,-1.4413
-2.332,-2.0542,-1.4413
-2.5953,-1.4174,-1.4317
-2.5953,-1.4174,-1.4317
-5.5737,0.1772,0.1963
-5.5737,0.1772,0.1963
-10.0892,2.1883,1.7382
-10.0892,2.1883,1.7382
-4.865,1.4413,0.5842
-4.865,1.4413,0.5842
-1.8004,3.3088,0.4836
-1.8004,3.3088,0.4836
-9.3709,18.9381,2.2697
-9.3709,18.9381,2.2697
-9.3709,18.9381,2.2697
-9.5002,44.9392,8.102
-9.5002,44.9392,8.102
41.9464,46.9599,31.8812
15.591,42.4779,21.4137
15.591,42.4779,21.4137
15.591,42.4779,21.4137
-2.0255,31.4454,-1.8387
-2.0255,31.4454,-1.8387
2.8491,17.3771,-9.9311
2.8491,17.3771,-9.9311
-6.675,-15.931,-33.38
-6.675,-15.931,-33.38
20.2214,10.319,-16.4865
20.2214,10.319,-16.4865
21.0833,4.9799,-10.7931
21.0833,4.9799,-10.7931
0.5315,8.6574,8.6
0.5315,8.6574,8.6
-0.2155,4.118,1.7334
-0.2155,4.118,1.7334
-0.091,1.245,-0.0048
-0.091,1.245,-0.0048
0.0814,-0.8045,-0.4405
0.0814,-0.8045,-0.4405
0.2586,-2.0111,-0.2394
0.2586,-2.0111,-0.2394
1.1349,-3.4764,0.3017
1.1349,-3.4764,0.3017
3.4237,-3.3615,0.8811
3.4237,-3.3615,0.8811
9.6199,-0.972,4.3622
9.6199,-0.972,4.3622
13.5225,13.7714,1.8531
11.5065,29.0656,-3.2705
11.5065,29.0656,-3.2705
10.999,68.0624,-4.7405
10.999,68.0624,-4.7405
41.7214,45.3653,20.4034
41.7214,45.3653,20.4034
17.1904,16.3237,-37.8236
17.1904,16.3237,-37.8236
8.9495,6.3351,-6.3973
8.9495,6.3351,-6.3973
-0.3783,7.264,-0.0287
-0.3783,7.264,-0.0287
-2.059,6.4117,4.4915
-2.059,6.4117,4.4915
-1.2306,3.7397,7.3933
-1.2306,3.7397,7.3933
-1.0391,0.3783,6.4596
-1.0391,0.3783,6.4596
-1.0391,0.3783,6.4596
-1.8435,-2.5809,6.1723
-8.9304,-2.1213,11.0756
-8.9304,-2.1213,11.0756
-15.7251,-1.0199,11.2001
-15.7251,-1.0199,11.2001
-16.6636,-1.0678,7.9248
-11.8082,-3.4237,-7.1012
-11.8082,-3.4237,-7.1012
-7.0342,-4.2042,-7.9535
-1.8435,-4.2138,-7.1156
-1.8435,-4.2138,-7.1156
3.7062,-5.1667,-16.4434
3.7062,-5.1667,-16.4434
-3.0167,-0.5411,-12.3206
-3.0167,-0.5411,-12.3206
-2.7581,0.4453,-1.494
-2.7581,0.4453,-1.494
1.0056,7.0581,7.4747
1.0056,7.0581,7.4747
8.4132,11.7795,10.3717
8.4132,11.7795,10.3717
20.7051,17.5782,12.9095
20.7051,17.5782,12.9095
14.8967,27.8446,17.9326
14.8967,27.8446,17.9326
-8.3558,48.3054,14.528
-8.3558,48.3054,14.528
-8.3558,48.3054,14.528
-5.1188,47.4579,11.497
-5.1188,47.4579,11.497
16.994,22.9125,-11.6741
16.994,22.9125,-11.6741
-4.8315,-10.4579,-38.6376
-4.8315,-10.4579,-38.6376
2.0925,14.0827,3.8451
2.0925,14.0827,3.8451
20.073,8.7293,-14.8584
20.073,8.7293,-14.8584
6.5074,7.9775,6.2393
6.5074,7.9775,6.2393
2.6815,4.0031,1.992
2.6815,4.0031,1.992
2.6432,1.0008,-0.5411
2.6432,1.0008,-0.5411
2.8491,-0.8475,-0.5411
2.8491,-0.8475,-0.5411
2.9209,-2.375,-0.4166
2.9209,-2.375,-0.4166
3.0167,-2.624,-0.5746
3.0167,-2.624,-0.5746
3.2801,-2.6145,0.8475
6.4931,-1.0439,1.7047
6.4931,-1.0439,1.7047
5.2912,5.2864,1.8818
5.2912,5.2864,1.8818
-4.3718,23.2429,-0.0048
-4.3718,23.2429,-0.0048
2.4277,49.2823,-0.5267
2.4277,49.2823,-0.5267
20.4417,52.4043,13.149
20.4417,52.4043,13.149
25.4025,44.5992,22.2709
25.4025,44.5992,22.2709
16.1082,28.4671,12.0428
16.1082,11.6215,-109.9705
6.3303,11.6215,-109.9705
6.3303,11.6215,-109.9705
-0.3352,1.0487,13.216
-0.3352,1.0487,13.216
-9.8737,6.6942,4.4963
-9.8737,6.6942,4.4963
-6.8618,4.798,2.8108
-6.8618,4.798,2.8108
-4.5394,0.6177,3.3423
-4.5394,0.6177,3.3423
-2.7533,-3.0263,2.7725
-2.7533,-3.0263,2.7725
-2.4708,-4.1659,0.9864
-2.4708,-4.1659,0.9864
-4.7884,-5.0805,3.0454
-4.7884,-5.0805,3.0454
-6.2106,-3.5721,3.984
-6.2106,-3.5721,3.984
-5.6455,-1.2641,1.1253
-5.6455,-1.2641,1.1253
-6.0908,0.2107,-2.2266
-6.6607,1.4222,-6.7852
-6.6607,1.4222,-6.7852
-12.5408,5.205,-17.4681
-12.5408,5.205,-17.4681
-12.0333,11.7651,-0.4741
-12.0333,11.7651,-0.4741
-5.5402,21.0067,5.7748
-5.5402,21.0067,5.7748
18.3396,25.3546,19.8336
18.3396,25.3546,19.8336
33.7104,26.9683,29.1997
33.7104,26.9683,29.1997
12.3445,24.5693,17.0754
2.7485,31.1007,13.8385
2.7485,31.1007,13.8385
-0.34,31.479,-2.0255
-0.34,31.479,-2.0255
10.1945,21.8495,-13.7858
10.1945,21.8495,-13.7858
-0.7518,-6.3829,-39.1021
-0.7518,-6.3829,-39.1021
0.4836,-18.5359,-52.3372
0.4836,-18.5359,-52.3372
15.4187,4.6735,-6.8905
15.4187,4.6735,-6.8905
17.4011,5.1906,3.0837
17.4011,5.1906,3.0837
14.0061,-0.8045,-15.7538
14.0061,-0.8045,-15.7538
6.9528,-0.3208,-10.0987
6.9528,-0.3208,-10.0987
1.5658,1.5323,-0.8475
1.5658,1.5323,-0.8475
1.1684,0.3256,-1.3599
1.312,-0.8715,-0.1197
1.312,-0.8715,-0.1197
0.9433,-2.2362,0.7805
0.9433,-2.2362,0.7805
0.0096,-1.3791,2.9688
0.0096,-1.3791,2.9688
1.0582,3.4764,10.0509
1.0582,3.4764,10.0509
-2.5139,11.6933,10.7548
-2.5139,11.6933,10.7548
-11.0804,23.4249,4.3431
-11.0804,23.4249,4.3431
3.2896,41.5394,-6.7038
3.2896,41.5394,-6.7038
40.4955,43.9719,13.2016
46.0213,43.2728,16.6636
46.0213,43.2728,16.6636
13.6517,30.7511,-3.5003
13.6517,30.7511,-3.5003
-7.5465,8.758,-58.7202
-7.5465,8.758,-58.7202
0.3831,2.6863,17.9038
0.3831,2.6863,17.9038
-8.3222,8.3222,3.9552
-8.3222,8.3222,3.9552
-7.604,4.7453,5.7652
-7.604,4.7453,5.7652
-5.6072,-0.3879,6.6798
-5.6072,-0.3879,6.6798
-5.8945,-6.4931,5.6982
-5.8945,-6.4931,5.6982
-9.1075,-5.861,8.1307
-9.1075,-5.861,8.1307
-11.7124,-3.7493,6.9528
-11.7124,-3.7493,6.9528
-8.8346,-3.5051,0.4884
-8.8346,-3.5051,0.4884
-2.9784,-3.4093,-5.9951
-2.9784,-3.4093,-5.9951
-5.0661,1.3838,-37.996
-5.0661,1.3838,-37.996
-5.7174,-0.4597,-6.0142
-5.7174,-0.4597,-6.0142
-5.8993,4.1132,4.0462
-5.8993,4.1132,4.0462
-1.1349,13.5512,10.4579
-1.1349,13.5512,10.4579
14.8871,21.0546,16.4003
14.8871,21.0546,16.4003
18.8615,26.7241,26.3506
18.8615,26.7241,26.3506
7.2496,28.2516,26.7193
7.2496,28.2516,26.7193
-7.1682,37.2921,10.5058
-7.1682,37.2921,10.5058
0.3591,36.5595,0.3879
0.3591,36.5595,0.3879
16.089,25.5413,-17.4729
16.089,25.5413,-17.4729
-3.4955,-7.6423,-49.7994
-3.4955,-7.6423,-49.7994
-3.4955,-7.6423,-49.7994
-0.1006,-20.8008,-44.0006
-0.1006,-20.8008,-44.0006
9.4858,8.3989,13.6278
9.4858,8.3989,13.6278
28.4623,2.0686,-7.9487
8.5138,2.2266,1.9537
8.5138,2.2266,1.9537
5.8849,2.2075,1.7861
5.8849,2.2075,1.7861
3.8355,0.656,-1.9106
3.8355,0.656,-1.9106
6.1579,-2.9353,-10.999
6.1579,-2.9353,-10.999
4.0701,-3.4189,-3.2226
4.0701,-3.4189,-3.2226
4.6017,-4.1899,1.2354
4.6017,-4.1899,1.2354
1.7765,-1.3408,6.7469
1.7765,-1.3408,6.7469
-3.2657,5.8706,14.2216
-3.2657,5.8706,14.2216
-12.7515,13.9678,19.5463
-12.7515,13.9678,19.5463
-18.2007,22.2757,12.3445
-18.2007,22.2757,12.3445
7.1443,39.2697,-0.1149
7.1443,39.2697,-0.1149
30.8373,44.3837,12.5696
30.8373,44.3837,12.5696
17.7793,35.0176,8.0541
17.7793,35.0176,8.0541
6.0717,21.8734,-14.6765
6.0717,21.8734,-14.6765
-11.3294,-2.1165,-55.5694
-11.3294,-2.1165,-55.5694
-8.7532,5.2002,10.1514
-8.7532,5.2002,10.1514
-9.4763,4.0318,0.8954
-9.4763,4.0318,0.8954
-6.11,0.2873,2.2697
-6.11,0.2873,2.2697
-3.8116,-3.2705,3.711
-3.8116,-3.2705,3.711
-2.8252,-4.8746,6.5697
-2.8252,-4.8746,6.5697
-4.5155,-6.8043,9.2991
-4.5155,-6.8043,9.2991
-5.679,-3.5051,6.3015
-5.679,-3.5051,6.3015
-4.0749,-2.2122,0.1628
-4.0749,-2.2122,0.1628
-3.2322,-0.9002,-2.5379
-3.2322,-0.9002,-2.5379
-6.5362,1.9728,-17.3532
-6.5362,1.9728,-17.3532
-7.8434,5.0135,-7.9775
-7.8434,5.0135,-7.9775
-7.6279,13.9678,-5.9328
-7.6279,13.9678,-5.9328
-5.9089,22.7018,-0.4262
-5.9089,22.7018,-0.4262
17.4346,29.2332,11.4395
17.4346,29.2332,11.4395
17.4346,29.2332,11.4395
36.1285,25.9627,22.8981
36.1285,25.9627,22.8981
10.2185,28.7879,26.8677
10.2185,28.7879,26.8677
2.4612,32.7527,8.8729
2.4612,32.7527,8.8729
11.7938,24.847,-8.5808
11.7938,24.847,-8.5808
-1.8531,-3.3519,-54.7075
-1.8531,-3.3519,-54.7075
0.1149,-15.1457,-44.1634
0.1149,-15.1457,-44.1634
25.6419,1.9776,-28.7639
25.6419,1.9776,-28.7639
11.0612,4.64,1.1396
11.0612,4.64,1.1396
4.1946,4.2856,3.1364
4.1946,4.2856,3.1364
4.0031,1.8531,0.2586
4.0031,1.8531,0.2586
7.3981,-2.6336,-10.252
7.3981,-2.6336,-10.252
5.4157,-3.7062,-2.7677
5.4157,-3.7062,-2.7677
5.5881,-3.9265,0.9002
5.5881,-3.9265,0.9002
3.0119,-2.4612,4.6878
3.0119,-2.4612,4.6878
-3.2609,4.7022,9.0836
-3.2609,4.7022,9.0836
-8.3653,11.1187,12.9814
-15.8592,18.0379,13.9774
-15.8592,18.0379,13.9774
-12.4882,40.3327,4.9225
-12.4882,40.3327,4.9225
4.7788,44.513,19.235
4.7788,44.513,19.235
32.1446,31.4215,21.1504
32.1446,31.4215,21.1504
15.3612,23.5973,-12.7132
15.3612,23.5973,-12.7132
4.0175,12.3828,-32.4319
4.0175,12.3828,-32.4319
-2.0207,6.6224,19.3021
-2.0207,6.6224,19.3021
-7.9009,5.7604,-2.1261
-7.9009,5.7604,-2.1261
-7.0533,4.5155,-0.5363
-5.0326,0.4884,3.5195
-5.0326,0.4884,3.5195
-2.2936,-3.644,4.1228
-2.2936,-3.644,4.1228
-2.1979,-5.1906,5.3151
-2.1979,-5.1906,5.3151
-4.64,-6.043,4.8507
-4.64,-6.043,4.8507
-5.5067,-2.8204,3.4381
-5.5067,-2.8204,3.4381
-3.7828,-1.2929,0.6321
-3.7828,-1.2929,0.6321
-3.7828,0.0431,-3.1795
-3.9456,0.0431,-3.1795
-3.9456,0.0431,-3.1795
-15.7347,3.5817,-19.1967
-15.7347,3.5817,-19.1967
-7.1395,1.221,0.7422
-7.1395,1.221,0.7422
-9.9359,9.3374,3.5338
-9.9359,9.3374,3.5338
-3.304,18.919,12.1578
-3.304,18.919,12.1578
26.6139,28.898,31.0767
26.6139,28.898,31.0767
34.2323,22.63,28.2229
34.2323,22.63,28.2229
0.4214,34.8644,16.6636
-5.0709,37.723,5.9472
-5.0709,37.723,5.9472
4.276,29.4439,-12.1051
4.276,29.4439,-12.1051
-4.3527,-5.8275,-101.2987
-4.3527,-5.8275,-101.2987
-0.0096,-11.2097,-5.9328
-0.0096,-11.2097,-5.9328
12.8521,3.0406,-0.5315
12.8521,3.0406,-0.5315
17.765,4.4676,-9.3661
17.765,4.4676,-9.3661
6.0334,4.142,-7.0198
6.0334,4.142,-7.0198
3.2848,2.3846,-2.1979
3.2848,2.3846,-2.1979
1.2833,1.6281,-0.3208
0.68,0.7135,-1.0343
0.68,0.7135,-1.0343
0.68,0.7135,-1.0343
1.8244,-3.3615,3.7733
1.9106,-2.1404,2.6097
1.9106,-2.1404,2.6097
2.3367,0.4262,5.5354
2.3367,0.4262,5.5354
1.6664,6.5553,7.4029
1.6664,6.5553,7.4029
3.0598,17.4346,-2.6193
3.0598,17.4346,-2.6193
21.5047,45.485,-13.4506
21.5047,45.485,-13.4506
29.2955,51.6765,13.149
29.2955,51.6765,13.149
24.6363,46.0453,17.4825
11.1091,26.6427,9.347
11.1091,26.6427,9.347
5.3534,16.3332,-10.9654
5.3534,16.3332,-10.9654
-13.69,-2.0303,-15.2032
-13.69,-2.0303,-15.2032
-8.5281,4.9273,1.3743
-8.5281,4.9273,1.3743
-6.1818,3.6296,3.2561
-6.1818,3.6296,3.2561
-4.6974,2.3415,3.6105
-4.6974,2.3415,3.6105
-2.9592,-1.3455,4.5346
-2.9592,-1.3455,4.5346
-1.9632,-4.3814,1.5419
-1.9632,-4.3814,1.5419
-4.7692,-6.9623,-4.9895
-4.7692,-6.9623,-4.9895
-5.2433,-7.0102,-4.458
-4.4532,-6.8809,0.2777
-4.4532,-6.8809,0.2777
-4.2713,-3.6344,1.6137
-4.2713,-3.6344,1.6137
-2.4325,-0.9529,0.4501
-2.4325,-0.9529,0.4501
-1.8771,-0.4022,-0.3735
-1.8771,-0.4022,-0.3735
-2.1596,0.814,-2.6384
-2.1596,0.814,-2.6384
-8.3414,6.9049,-3.213
-8.3414,6.9049,-3.213
-15.7395,29.9754,-1.9345
-15.7395,29.9754,-1.9345
-1.7382,43.3015,8.5042
-1.7382,43.3015,8.5042
36.3775,30.3202,15.7203
36.3775,30.3202,15.7203
22.4576,23.0274,19.417
22.4576,23.0274,19.417
3.553,24.9715,14.4179
3.553,24.9715,14.4179
4.3144,26.772,7.4939
4.3144,26.772,7.4939
12.8521,20.4848,-7.6423
12.8521,20.4848,-7.6423
5.0518,-5.9616,-49.3972
5.0518,-5.9616,-49.3972
1.8483,-5.43,-2.5379
1.8483,-5.43,-2.5379
-0.0048,10.1514,19.4313
-0.0048,10.1514,19.4313
20.8104,6.0861,-6.79
